pos_error,ang_error,N_eff
0.030549668671542657,0.00010804631457375158,25.567666271429406
0.024018610775417924,0.0005151384202155322,50.93664685212953
0.02432637150292599,0.0001558685153983712,29.28084632096225
0.011799194941654193,0.0012248274622692853,36.73439135068369
0.0072957493216713925,0.0009855091823285597,63.99612718681625
0.025912719845713188,0.0026423306066052595,41.20853668092513
0.034482883864378,0.00010985081135508403,45.1559388690256
0.027717460084583416,0.00012459900743675356,57.73872927813431
0.047490317381011254,0.0004411859275841541,74.78098433286952
0.04815953668298819,0.0007099129084997775,78.26088133857526
0.01657443064968859,0.0018452399153086282,45.06379993208545
0.010520720419637074,0.0006941983920778265,55.42646759905583
0.01035287186204143,0.0028063106659470764,72.85951117943549
0.011345193949027962,0.0014034513283862854,64.17304697379174
0.0026511144332473243,0.0032960746329864002,67.71975781595671
0.04221476386418003,2.112051586891163e-05,38.67443765814518
0.056845047304965285,0.0022669820661856085,54.62075860087776
0.0820491945182689,0.0022216705752062574,29.185694955358333
0.060433560737862685,0.00026832123790108064,46.135589950323194
0.02280292018913097,0.00030597553159392654,53.958291807293236
0.040536409263039204,0.004474327685944491,62.96632642994235
0.05328321580581033,0.0002767674678880956,67.58512727032891
0.03766677741079229,0.0028490211402367963,87.94318807321636
0.04484165169044382,0.0005953135732396968,42.81245468360519
0.03247223481278663,0.004939917345381484,156.4218278418013
0.03321508035494773,0.001073501599498062,90.56557562507604
0.08643603759219787,0.0010960891544986814,81.29838736516828
0.07786482415711724,0.00278492584310921,147.26388117161918
0.07590989489165162,0.004245650204455022,83.03517098106849
0.061530874607838924,0.002463879071498166,80.83513076561945
0.018404705741756712,0.003501189960624739,19.306715167214545
0.003813689197538279,0.0035863112017458184,95.19064390315746
0.021749611758931232,0.0045154208021058965,120.77487010652926
0.030184977111190343,0.004616290472588847,139.96985547601182
0.06915041670989251,0.00043222802704676527,21.74026361719509
0.074045767473312,0.0031675146186349364,105.18085427420458
0.08562490633948337,0.0005228015438228046,88.34177724593705
0.08960933879019535,0.0010161268963353683,96.98129244138917
0.06077076692426635,0.002322346796079589,133.09508514215847
0.12102099723944246,0.0009736867005274201,74.30644761150997
0.13532083493585176,0.0008709125215260689,135.84552065319346
0.1443084709277774,0.003694052100380962,132.4081523879932
0.02517950097331118,0.0018977143394780746,12.102411111525214
0.028947562681100786,0.0012264663147598435,111.68308048869656
0.024302634233831548,0.0001542529643623107,187.66845036012572
0.01375925663237389,0.0012317043685128545,171.1491231345384
0.02995440590061946,0.0006544541467572211,150.41622802571118
0.06393201728366686,0.0005480233823058394,58.031824306464955
0.08098736081884142,0.0010325544714590898,137.06507144978684
0.07555523474586842,0.00284882556445989,123.18349293772654
0.07704247922498289,0.0014980799902432943,57.26407732300133
0.0639765379292674,0.0037609585936329245,102.12943052826449
0.08777337164121798,0.002803636061770231,115.0552325513659
0.06128083500836588,0.0003789597974426011,129.42869932062717
0.02152429732406089,0.004325247971782109,30.9120250054777
0.022087630789064738,0.001348415747409714,51.83379954410365
0.0472384376002105,0.004539221316385711,69.4100795228715
0.0065670071744190085,0.0018925648435746075,24.996297950580693
0.020977094166253457,0.0018781972820287823,92.17131605419569
0.015899296928195722,0.0036511868237154806,55.53755342684275
